TransectID,PLOT,TAG,SPECIES,TRANSECT,METER,CanopyCover,slope,aspect,DBH,Lat,Long,y.utm,x.utm,LATE.2011,MYCELIA.LATE.11,MLG.LATE.11,PEAK.2011,MYCELIA.PEAK.11,MLG.PEAK.11,EARLY.2011,MYCELIA.EARLY.11,MLG.EARLY.11,LATE.2010,MYCELIA.LATE.10,MLG.LATE.10,PEAK.2010,MYCELIA.PEAK.10,MLG.PEAK.10,EARLY.2010,MYCELIA.EARLY.10,MLG.EARLY.10,LATE.2009,MYCELIA.LATE.09,MLG.LATE.09,PEAK.2009,MYCELIA.PEAK.09,MLG.PEAK.09,EARLY.2009,MYCELIA.EARLY.09,MLG.EARLY.2009,northness,eastness,BA.123raw,Dens.123raw,BA.123ha,Dens.123ha,have6t,Dens.456raw,BA.456raw,BA.allTR.ha,Dens.allTR.ha,BA.Tr,Dens.Tr,plot,transect,time,pcr.result,Season,Year,timepoint,incidence,hot.transect,hs.plot
3-Nov,11,54,UMCA,3,20,84.3625,30,56,8.4,37.52998637,-122.3910593,4153841.751,553804.2089,na,na,NA,Y,NA,NA,Y,NA,NA,Y,X,37,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.853220108,-0.521551002,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,0.199319917,5,11,3,PCR.RESULT.PEAK.2012,culture,peak,2012,10,2,0,0
1-Nov,11,570,UMCA,1,90,73.9375,28,2,8.5,37.53046908,-122.3901153,4153895.846,553887.275,na,na,NA,Y,X,NA,Y,X,NA,Y,X,37,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.416146837,0.909297427,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.LATE.11,unk,late,2011,9,4,0,0
1-Nov,11,570,UMCA,1,90,73.9375,28,2,8.5,37.53046908,-122.3901153,4153895.846,553887.275,na,na,NA,Y,X,NA,Y,X,NA,Y,X,37,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.416146837,0.909297427,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.11,culture,peak,2011,8,4,0,0
1-Nov,11,570,UMCA,1,90,73.9375,28,2,8.5,37.53046908,-122.3901153,4153895.846,553887.275,na,na,NA,Y,X,NA,Y,X,NA,Y,X,37,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.416146837,0.909297427,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.EARLY.11,culture,early,2011,7,4,0,0
1-Nov,11,570,UMCA,1,90,73.9375,28,2,8.5,37.53046908,-122.3901153,4153895.846,553887.275,na,na,NA,Y,X,NA,Y,X,NA,Y,X,37,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.416146837,0.909297427,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.LATE.10,culture,late,2010,6,4,0,0
1-Nov,11,570,UMCA,1,90,73.9375,28,2,8.5,37.53046908,-122.3901153,4153895.846,553887.275,na,na,NA,Y,X,NA,Y,X,NA,Y,X,37,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.416146837,0.909297427,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.10,neg,peak,2010,5,4,0,0
1-Nov,11,570,UMCA,1,90,73.9375,28,2,8.5,37.53046908,-122.3901153,4153895.846,553887.275,na,na,NA,Y,X,NA,Y,X,NA,Y,X,37,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.416146837,0.909297427,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.EARLY.10,neg,early,2010,4,4,0,0
1-Nov,11,570,UMCA,1,90,73.9375,28,2,8.5,37.53046908,-122.3901153,4153895.846,553887.275,na,na,NA,Y,X,NA,Y,X,NA,Y,X,37,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.416146837,0.909297427,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.LATE.09,neg,late,2009,3,4,0,0
1-Nov,11,570,UMCA,1,90,73.9375,28,2,8.5,37.53046908,-122.3901153,4153895.846,553887.275,na,na,NA,Y,X,NA,Y,X,NA,Y,X,37,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.416146837,0.909297427,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.09,neg,peak,2009,2,4,0,0
1-Nov,11,570,UMCA,1,90,73.9375,28,2,8.5,37.53046908,-122.3901153,4153895.846,553887.275,na,na,NA,Y,X,NA,Y,X,NA,Y,X,37,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.416146837,0.909297427,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.EARLY.09,neg,early,2009,1,4,0,0
1-Nov,11,570,UMCA,1,90,73.9375,28,2,8.5,37.53046908,-122.3901153,4153895.846,553887.275,na,na,NA,Y,X,NA,Y,X,NA,Y,X,37,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.416146837,0.909297427,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.2012,culture,peak,2012,10,4,0,0
1-Nov,11,574,UMCA,1,75,91.66,28,320,6.6,37.53047436,-122.3903902,4153896.274,553862.9797,na,na,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,37,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.903705112,-0.428155428,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.LATE.11,unk,late,2011,9,3,0,0
1-Nov,11,574,UMCA,1,75,91.66,28,320,6.6,37.53047436,-122.3903902,4153896.274,553862.9797,na,na,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,37,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.903705112,-0.428155428,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.11,culture,peak,2011,8,3,0,0
1-Nov,11,574,UMCA,1,75,91.66,28,320,6.6,37.53047436,-122.3903902,4153896.274,553862.9797,na,na,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,37,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.903705112,-0.428155428,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.EARLY.11,culture,early,2011,7,3,0,0
1-Nov,11,574,UMCA,1,75,91.66,28,320,6.6,37.53047436,-122.3903902,4153896.274,553862.9797,na,na,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,37,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.903705112,-0.428155428,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.LATE.10,pram,late,2010,6,3,0,0
1-Nov,11,574,UMCA,1,75,91.66,28,320,6.6,37.53047436,-122.3903902,4153896.274,553862.9797,na,na,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,37,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.903705112,-0.428155428,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.10,culture,peak,2010,5,3,0,0
1-Nov,11,574,UMCA,1,75,91.66,28,320,6.6,37.53047436,-122.3903902,4153896.274,553862.9797,na,na,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,37,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.903705112,-0.428155428,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.EARLY.10,neg,early,2010,4,3,0,0
1-Nov,11,574,UMCA,1,75,91.66,28,320,6.6,37.53047436,-122.3903902,4153896.274,553862.9797,na,na,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,37,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.903705112,-0.428155428,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.LATE.09,pram,late,2009,3,3,0,0
1-Nov,11,574,UMCA,1,75,91.66,28,320,6.6,37.53047436,-122.3903902,4153896.274,553862.9797,na,na,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,37,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.903705112,-0.428155428,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.09,neg,peak,2009,2,3,0,0
1-Nov,11,574,UMCA,1,75,91.66,28,320,6.6,37.53047436,-122.3903902,4153896.274,553862.9797,na,na,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,37,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.903705112,-0.428155428,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.EARLY.09,pram,early,2009,1,3,0,0
1-Nov,11,574,UMCA,1,75,91.66,28,320,6.6,37.53047436,-122.3903902,4153896.274,553862.9797,na,na,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,37,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.903705112,-0.428155428,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.2012,neg,peak,2012,10,3,0,0
1-Nov,11,578,UMCA,1,30,85.405,22,14,10.5,37.53024671,-122.3905571,4153870.922,553848.3986,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.136737218,0.990607356,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.LATE.11,unk,late,2011,9,0,0,0
1-Nov,11,578,UMCA,1,30,85.405,22,14,10.5,37.53024671,-122.3905571,4153870.922,553848.3986,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.136737218,0.990607356,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.11,neg,peak,2011,8,0,0,0
1-Nov,11,578,UMCA,1,30,85.405,22,14,10.5,37.53024671,-122.3905571,4153870.922,553848.3986,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.136737218,0.990607356,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.EARLY.11,pram,early,2011,7,0,0,0
1-Nov,11,578,UMCA,1,30,85.405,22,14,10.5,37.53024671,-122.3905571,4153870.922,553848.3986,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.136737218,0.990607356,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.LATE.10,neg,late,2010,6,0,0,0
1-Nov,11,578,UMCA,1,30,85.405,22,14,10.5,37.53024671,-122.3905571,4153870.922,553848.3986,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.136737218,0.990607356,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.10,pram,peak,2010,5,0,0,0
1-Nov,11,578,UMCA,1,30,85.405,22,14,10.5,37.53024671,-122.3905571,4153870.922,553848.3986,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.136737218,0.990607356,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.EARLY.10,neg,early,2010,4,0,0,0
1-Nov,11,578,UMCA,1,30,85.405,22,14,10.5,37.53024671,-122.3905571,4153870.922,553848.3986,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.136737218,0.990607356,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.LATE.09,neg,late,2009,3,0,0,0
1-Nov,11,578,UMCA,1,30,85.405,22,14,10.5,37.53024671,-122.3905571,4153870.922,553848.3986,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.136737218,0.990607356,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.09,neg,peak,2009,2,0,0,0
1-Nov,11,578,UMCA,1,30,85.405,22,14,10.5,37.53024671,-122.3905571,4153870.922,553848.3986,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.136737218,0.990607356,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.EARLY.09,neg,early,2009,1,0,0,0
1-Nov,11,578,UMCA,1,30,85.405,22,14,10.5,37.53024671,-122.3905571,4153870.922,553848.3986,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.136737218,0.990607356,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.2012,neg,peak,2012,10,0,0,0
1-Nov,11,580,UMCA,1,25,87.49,26,21,29.6,37.53014328,-122.3906465,4153859.396,553840.5704,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.54772926,0.836655639,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.LATE.11,unk,late,2011,9,1,0,0
1-Nov,11,580,UMCA,1,25,87.49,26,21,29.6,37.53014328,-122.3906465,4153859.396,553840.5704,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.54772926,0.836655639,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.11,pram,peak,2011,8,1,0,0
1-Nov,11,580,UMCA,1,25,87.49,26,21,29.6,37.53014328,-122.3906465,4153859.396,553840.5704,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.54772926,0.836655639,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.EARLY.11,neg,early,2011,7,1,0,0
1-Nov,11,580,UMCA,1,25,87.49,26,21,29.6,37.53014328,-122.3906465,4153859.396,553840.5704,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.54772926,0.836655639,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.LATE.10,neg,late,2010,6,1,0,0
1-Nov,11,580,UMCA,1,25,87.49,26,21,29.6,37.53014328,-122.3906465,4153859.396,553840.5704,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.54772926,0.836655639,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.10,neg,peak,2010,5,1,0,0
1-Nov,11,580,UMCA,1,25,87.49,26,21,29.6,37.53014328,-122.3906465,4153859.396,553840.5704,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.54772926,0.836655639,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.EARLY.10,neg,early,2010,4,1,0,0
1-Nov,11,580,UMCA,1,25,87.49,26,21,29.6,37.53014328,-122.3906465,4153859.396,553840.5704,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.54772926,0.836655639,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.LATE.09,pram,late,2009,3,1,0,0
1-Nov,11,580,UMCA,1,25,87.49,26,21,29.6,37.53014328,-122.3906465,4153859.396,553840.5704,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.54772926,0.836655639,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.09,neg,peak,2009,2,1,0,0
1-Nov,11,580,UMCA,1,25,87.49,26,21,29.6,37.53014328,-122.3906465,4153859.396,553840.5704,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.54772926,0.836655639,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.EARLY.09,neg,early,2009,1,1,0,0
1-Nov,11,580,UMCA,1,25,87.49,26,21,29.6,37.53014328,-122.3906465,4153859.396,553840.5704,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.54772926,0.836655639,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.2012,culture,peak,2012,10,1,0,0
1-Nov,11,585,UMCA,1,15,95.83,22,30,14.4,37.530037,-122.3907272,4153847.558,553833.5156,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.15425145,-0.988031624,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.LATE.11,unk,late,2011,9,1,0,0
1-Nov,11,585,UMCA,1,15,95.83,22,30,14.4,37.530037,-122.3907272,4153847.558,553833.5156,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.15425145,-0.988031624,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.11,neg,peak,2011,8,1,0,0
1-Nov,11,585,UMCA,1,15,95.83,22,30,14.4,37.530037,-122.3907272,4153847.558,553833.5156,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.15425145,-0.988031624,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.EARLY.11,neg,early,2011,7,1,0,0
1-Nov,11,585,UMCA,1,15,95.83,22,30,14.4,37.530037,-122.3907272,4153847.558,553833.5156,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.15425145,-0.988031624,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.LATE.10,neg,late,2010,6,1,0,0
1-Nov,11,585,UMCA,1,15,95.83,22,30,14.4,37.530037,-122.3907272,4153847.558,553833.5156,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.15425145,-0.988031624,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.10,neg,peak,2010,5,1,0,0
1-Nov,11,585,UMCA,1,15,95.83,22,30,14.4,37.530037,-122.3907272,4153847.558,553833.5156,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.15425145,-0.988031624,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.EARLY.10,pram,early,2010,4,1,0,0
1-Nov,11,585,UMCA,1,15,95.83,22,30,14.4,37.530037,-122.3907272,4153847.558,553833.5156,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.15425145,-0.988031624,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.LATE.09,neg,late,2009,3,1,0,0
1-Nov,11,585,UMCA,1,15,95.83,22,30,14.4,37.530037,-122.3907272,4153847.558,553833.5156,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.15425145,-0.988031624,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.09,neg,peak,2009,2,1,0,0
1-Nov,11,585,UMCA,1,15,95.83,22,30,14.4,37.530037,-122.3907272,4153847.558,553833.5156,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.15425145,-0.988031624,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.EARLY.09,neg,early,2009,1,1,0,0
1-Nov,11,585,UMCA,1,15,95.83,22,30,14.4,37.530037,-122.3907272,4153847.558,553833.5156,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.15425145,-0.988031624,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.2012,culture,peak,2012,10,1,0,0
1-Nov,11,589,UMCA,1,0,97.915,22,30,125,37.53009575,-122.3907526,4153854.062,553831.2291,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.15425145,-0.988031624,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.LATE.11,unk,late,2011,9,1,0,0
1-Nov,11,589,UMCA,1,0,97.915,22,30,125,37.53009575,-122.3907526,4153854.062,553831.2291,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.15425145,-0.988031624,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.11,neg,peak,2011,8,1,0,0
1-Nov,11,589,UMCA,1,0,97.915,22,30,125,37.53009575,-122.3907526,4153854.062,553831.2291,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.15425145,-0.988031624,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.EARLY.11,pram,early,2011,7,1,0,0
1-Nov,11,589,UMCA,1,0,97.915,22,30,125,37.53009575,-122.3907526,4153854.062,553831.2291,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.15425145,-0.988031624,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.LATE.10,neg,late,2010,6,1,0,0
1-Nov,11,589,UMCA,1,0,97.915,22,30,125,37.53009575,-122.3907526,4153854.062,553831.2291,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.15425145,-0.988031624,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.10,neg,peak,2010,5,1,0,0
1-Nov,11,589,UMCA,1,0,97.915,22,30,125,37.53009575,-122.3907526,4153854.062,553831.2291,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.15425145,-0.988031624,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.EARLY.10,neg,early,2010,4,1,0,0
1-Nov,11,589,UMCA,1,0,97.915,22,30,125,37.53009575,-122.3907526,4153854.062,553831.2291,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.15425145,-0.988031624,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.LATE.09,pram,late,2009,3,1,0,0
1-Nov,11,589,UMCA,1,0,97.915,22,30,125,37.53009575,-122.3907526,4153854.062,553831.2291,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.15425145,-0.988031624,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.PEAK.09,neg,peak,2009,2,1,0,0
1-Nov,11,589,UMCA,1,0,97.915,22,30,125,37.53009575,-122.3907526,4153854.062,553831.2291,na,na,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.15425145,-0.988031624,4.888761134,27,16.29587045,90,N,NA,NA,16.29587045,90,4.654209826,19,11,1,PCR.RESULT.EARLY.09,neg,early,2009,1,1,0,0
